,Unnamed: 0,ID,flow_id,time,bytes,bytes_sum,dir,iat
19,19,2023-10-12 02:42:46US0.421898176,2023-10-12 02:42:46US,0.421898176,278,278,True,0.421898176
20,20,2023-10-12 02:42:46US0.529083281,2023-10-12 02:42:46US,0.529083281,576,854,False,0.529083281
21,21,2023-10-12 02:42:46US0.532560468,2023-10-12 02:42:46US,0.532560468,5108,5962,False,0.003477186999999993
22,22,2023-10-12 02:42:46US0.540156093,2023-10-12 02:42:46US,0.540156093,80,6042,True,0.118257917
23,23,2023-10-12 02:42:46US0.540976041,2023-10-12 02:42:46US,0.540976041,24,6066,True,0.0008199479999999593
50,50,2023-10-12 02:43:02US0.6169,2023-10-12 02:43:02US,0.6169,282,282,True,0.6169
51,51,2023-10-12 02:43:02US0.709401,2023-10-12 02:43:02US,0.7094010000000001,517,799,False,0.7094010000000001
52,52,2023-10-12 02:43:02US0.710086,2023-10-12 02:43:02US,0.710086,5167,5966,False,0.0006850000000000468
53,53,2023-10-12 02:43:02US0.713304,2023-10-12 02:43:02US,0.713304,80,6046,True,0.09640400000000003
54,54,2023-10-12 02:43:02US0.713466,2023-10-12 02:43:02US,0.7134659999999999,24,6070,True,0.00016199999999999548
414,414,2023-10-12 02:44:04US0.205674739,2023-10-12 02:44:04US,0.205674739,278,278,True,0.205674739
415,415,2023-10-12 02:44:04US0.299285625,2023-10-12 02:44:04US,0.299285625,576,854,False,0.299285625
416,416,2023-10-12 02:44:04US0.30159776,2023-10-12 02:44:04US,0.30159776,5108,5962,False,0.002312134999999993
417,417,2023-10-12 02:44:04US0.320973594,2023-10-12 02:44:04US,0.320973594,80,6042,True,0.11529885499999998
418,418,2023-10-12 02:44:04US0.32159276,2023-10-12 02:44:04US,0.32159276,24,6066,True,0.0006191660000000043
419,419,2023-10-12 02:44:04US0.212765781,2023-10-12 02:44:04US,0.21276578100000001,278,6344,True,-0.108826979
420,420,2023-10-12 02:44:04US0.324916354,2023-10-12 02:44:04US,0.32491635399999996,576,6920,False,0.023318594000000026
421,421,2023-10-12 02:44:04US0.32597875,2023-10-12 02:44:04US,0.32597875,5108,12028,False,0.0010623959999999657
422,422,2023-10-12 02:44:04US0.336083021,2023-10-12 02:44:04US,0.33608302100000004,80,12108,True,0.12331724
423,423,2023-10-12 02:44:04US0.336430416,2023-10-12 02:44:04US,0.336430416,24,12132,True,0.0003473950000000281
434,434,2023-10-12 02:44:07US0.354294514,2023-10-12 02:44:07US,0.354294514,278,278,True,0.354294514
435,435,2023-10-12 02:44:07US0.461474942,2023-10-12 02:44:07US,0.46147494200000005,576,854,False,0.46147494200000005
436,436,2023-10-12 02:44:07US0.462844473,2023-10-12 02:44:07US,0.462844473,5108,5962,False,0.0013695309999999794
437,437,2023-10-12 02:44:07US0.46675088,2023-10-12 02:44:07US,0.46675088,80,6042,True,0.11245636599999996
438,438,2023-10-12 02:44:07US0.467241765,2023-10-12 02:44:07US,0.467241765,24,6066,True,0.0004908849999999965
609,609,2023-10-12 02:44:31US0.199418461,2023-10-12 02:44:31US,0.19941846100000002,278,278,True,0.19941846100000002
610,610,2023-10-12 02:44:31US0.287472923,2023-10-12 02:44:31US,0.287472923,576,854,False,0.287472923
611,611,2023-10-12 02:44:31US0.291626461,2023-10-12 02:44:31US,0.291626461,5108,5962,False,0.004153538000000011
612,612,2023-10-12 02:44:31US0.305008692,2023-10-12 02:44:31US,0.30500869199999997,80,6042,True,0.10559023100000003
613,613,2023-10-12 02:44:31US0.305701846,2023-10-12 02:44:31US,0.305701846,24,6066,True,0.0006931539999999736
614,614,2023-10-12 02:44:31US0.21127723,2023-10-12 02:44:31US,0.21127723,278,6344,True,-0.094424616
615,615,2023-10-12 02:44:31US0.294355461,2023-10-12 02:44:31US,0.29435546100000004,576,6920,False,0.002728999999999981
616,616,2023-10-12 02:44:31US0.298586461,2023-10-12 02:44:31US,0.298586461,5108,12028,False,0.004231000000000039
617,617,2023-10-12 02:44:31US0.312299077,2023-10-12 02:44:31US,0.312299077,80,12108,True,0.10102184699999996
618,618,2023-10-12 02:44:31US0.313341,2023-10-12 02:44:31US,0.313341,24,12132,True,0.0010419230000000002
731,731,2023-10-12 02:45:31US0.1689084,2023-10-12 02:45:31US,0.1689084,278,278,True,0.1689084
732,732,2023-10-12 02:45:31US0.2676863,2023-10-12 02:45:31US,0.2676863,517,795,False,0.2676863
733,733,2023-10-12 02:45:31US0.268188,2023-10-12 02:45:31US,0.26818800000000004,3579,4374,False,0.0005016999999999938
734,734,2023-10-12 02:45:31US0.2691861,2023-10-12 02:45:31US,0.2691861,1588,5962,False,0.0009981000000000018
735,735,2023-10-12 02:45:31US0.2697774,2023-10-12 02:45:31US,0.26977740000000006,80,6042,True,0.100869
736,736,2023-10-12 02:45:31US0.2697774,2023-10-12 02:45:31US,0.26977740000000006,24,6066,True,0.0
737,737,2023-10-12 02:45:31US0.1699941,2023-10-12 02:45:31US,0.1699941,278,6344,True,-0.0997833
738,738,2023-10-12 02:45:31US0.2721857,2023-10-12 02:45:31US,0.2721857,517,6861,False,0.002999599999999991
739,739,2023-10-12 02:45:31US0.2721857,2023-10-12 02:45:31US,0.2721857,3579,10440,False,0.0
740,740,2023-10-12 02:45:31US0.2731851,2023-10-12 02:45:31US,0.27318509999999996,1588,12028,False,0.0009994000000000394
741,741,2023-10-12 02:45:31US0.2738776,2023-10-12 02:45:31US,0.2738776,80,12108,True,0.1038835
742,742,2023-10-12 02:45:31US0.2738776,2023-10-12 02:45:31US,0.2738776,24,12132,True,0.0
2756,2756,2023-10-12 03:04:39US0.40748849,2023-10-12 03:04:39US,0.40748849,278,278,True,0.40748849
2757,2757,2023-10-12 03:04:39US0.532819844,2023-10-12 03:04:39US,0.5328198439999999,576,854,False,0.5328198439999999
2758,2758,2023-10-12 03:04:39US0.535157031,2023-10-12 03:04:39US,0.535157031,5108,5962,False,0.002337186999999963
2759,2759,2023-10-12 03:04:39US0.556528802,2023-10-12 03:04:39US,0.556528802,80,6042,True,0.14904031199999998
2760,2760,2023-10-12 03:04:39US0.557043125,2023-10-12 03:04:39US,0.557043125,24,6066,True,0.0005143229999999832
2761,2761,2023-10-12 03:04:39US1.5650224480000001,2023-10-12 03:04:39US,1.565022448,282,282,True,1.565022448
2762,2762,2023-10-12 03:04:39US1.625099641,2023-10-12 03:04:39US,1.625099641,576,858,False,1.625099641
2763,2763,2023-10-12 03:04:39US1.6285790690000002,2023-10-12 03:04:39US,1.6285790690000002,1349,2207,False,0.0034794280000001176
2764,2764,2023-10-12 03:04:39US1.628780215,2023-10-12 03:04:39US,1.628780215,1330,3537,False,0.00020114599999976332
2765,2765,2023-10-12 03:04:39US1.644899747,2023-10-12 03:04:39US,1.644899747,64,3601,True,0.07987729899999985
2766,2766,2023-10-12 03:04:39US1.64561006,2023-10-12 03:04:39US,1.64561006,24,3625,True,0.000710313000000129
2767,2767,2023-10-12 03:04:42US0.221221302,2023-10-12 03:04:42US,0.22122130199999998,282,282,True,0.22122130199999998
2768,2768,2023-10-12 03:04:42US0.223795886,2023-10-12 03:04:42US,0.22379588600000003,282,564,True,0.002574583999999991
2769,2769,2023-10-12 03:04:42US0.223839792,2023-10-12 03:04:42US,0.22383979199999998,282,846,True,4.3906000000010215e-05
2770,2770,2023-10-12 03:04:42US0.224166302,2023-10-12 03:04:42US,0.22416630199999998,282,1128,True,0.00032651000000000213
2771,2771,2023-10-12 03:04:42US0.238664115,2023-10-12 03:04:42US,0.238664115,576,1704,False,0.238664115
2772,2772,2023-10-12 03:04:42US0.239311615,2023-10-12 03:04:42US,0.239311615,1349,3053,False,0.0006474999999999952
2773,2773,2023-10-12 03:04:42US0.239344636,2023-10-12 03:04:42US,0.23934463600000003,1330,4383,False,3.3020999999994194e-05
2774,2774,2023-10-12 03:04:42US0.244152604,2023-10-12 03:04:42US,0.244152604,576,4959,False,0.004807967999999996
2775,2775,2023-10-12 03:04:42US0.244152917,2023-10-12 03:04:42US,0.244152917,576,5535,False,3.1300000000178407e-07
2776,2776,2023-10-12 03:04:42US0.24448125,2023-10-12 03:04:42US,0.24448125,1349,6884,False,0.00032833300000001403
2777,2777,2023-10-12 03:04:42US0.244510729,2023-10-12 03:04:42US,0.24451072899999998,1316,8200,False,2.9478999999998926e-05
