,Unnamed: 0,ID,flow_id,time,bytes,bytes_sum,dir,iat
2136,2136,2023-10-12 00:04:16US1.069737191,2023-10-12 00:04:16US,1.069737191,282,282,True,1.069737191
2137,2137,2023-10-12 00:04:16US1.110567614,2023-10-12 00:04:16US,1.110567614,576,858,False,1.110567614
2138,2138,2023-10-12 00:04:16US1.113284845,2023-10-12 00:04:16US,1.113284845,1349,2207,False,0.002717230999999876
2139,2139,2023-10-12 00:04:16US1.113339999,2023-10-12 00:04:16US,1.1133399990000001,1315,3522,False,5.515400000000171e-05
2140,2140,2023-10-12 00:04:16US1.114669383,2023-10-12 00:04:16US,1.114669383,64,3586,True,0.044932192000000086
2141,2141,2023-10-12 00:04:16US1.114858768,2023-10-12 00:04:16US,1.114858768,24,3610,True,0.00018938499999987532
2142,2142,2023-10-12 00:04:16US1.074668422,2023-10-12 00:04:16US,1.074668422,282,3892,True,-0.04019034599999993
2143,2143,2023-10-12 00:04:16US1.114817999,2023-10-12 00:04:16US,1.114817999,576,4468,False,0.0014780000000000904
2144,2144,2023-10-12 00:04:16US1.115116537,2023-10-12 00:04:16US,1.115116537,1349,5817,False,0.00029853800000001485
2145,2145,2023-10-12 00:04:16US1.11518396,2023-10-12 00:04:16US,1.11518396,1315,7132,False,6.742299999995538e-05
2146,2146,2023-10-12 00:04:16US1.115871306,2023-10-12 00:04:16US,1.1158713059999998,64,7196,True,0.04120288400000005
2147,2147,2023-10-12 00:04:16US1.115986345,2023-10-12 00:04:16US,1.115986345,24,7220,True,0.00011503899999998347
4471,4471,2023-10-12 03:12:52US0.615565115,2023-10-12 03:12:52US,0.615565115,282,282,True,0.615565115
4472,4472,2023-10-12 03:12:52US0.714081692,2023-10-12 03:12:52US,0.714081692,576,858,False,0.714081692
4473,4473,2023-10-12 03:12:52US0.71716173,2023-10-12 03:12:52US,0.71716173,1349,2207,False,0.003080038000000007
4474,4474,2023-10-12 03:12:52US0.71752723,2023-10-12 03:12:52US,0.71752723,1315,3522,False,0.0003654999999999076
4475,4475,2023-10-12 03:12:52US0.724976,2023-10-12 03:12:52US,0.7249760000000001,64,3586,True,0.10941088499999996
4476,4476,2023-10-12 03:12:52US0.725844653,2023-10-12 03:12:52US,0.725844653,24,3610,True,0.0008686530000000525
4532,4532,2023-10-12 03:07:44US0.056526875,2023-10-12 03:07:44US,0.056526875,280,280,True,0.056526875
4533,4533,2023-10-12 03:07:44US0.057955625,2023-10-12 03:07:44US,0.057955625,280,560,True,0.0014287499999999995
4534,4534,2023-10-12 03:07:44US0.058365,2023-10-12 03:07:44US,0.058365,280,840,True,0.00040937500000000354
4535,4535,2023-10-12 03:07:44US0.063598177,2023-10-12 03:07:44US,0.063598177,280,1120,True,0.005233177000000006
4536,4536,2023-10-12 03:07:44US0.086783177,2023-10-12 03:07:44US,0.08678317699999999,576,1696,False,0.08678317699999999
4537,4537,2023-10-12 03:07:44US0.086783177,2023-10-12 03:07:44US,0.08678317699999999,576,2272,False,0.0
4538,4538,2023-10-12 03:07:44US0.088158177,2023-10-12 03:07:44US,0.08815817699999999,3712,5984,False,0.0013750000000000012
4539,4539,2023-10-12 03:07:44US0.088387812,2023-10-12 03:07:44US,0.088387812,3711,9695,False,0.00022963499999999196
4540,4540,2023-10-12 03:07:44US0.088833698,2023-10-12 03:07:44US,0.088833698,576,10271,False,0.00044588600000000644
4541,4541,2023-10-12 03:07:44US0.089550885,2023-10-12 03:07:44US,0.089550885,576,10847,False,0.0007171869999999941
4542,4542,2023-10-12 03:07:44US0.089924427,2023-10-12 03:07:44US,0.08992442699999999,3711,14558,False,0.0003735420000000045
4543,4543,2023-10-12 03:07:44US0.092446875,2023-10-12 03:07:44US,0.092446875,3713,18271,False,0.002522447999999997
4544,4544,2023-10-12 03:07:44US0.10019474,2023-10-12 03:07:44US,0.10019474,64,18335,True,0.036596563
4545,4545,2023-10-12 03:07:44US0.100713802,2023-10-12 03:07:44US,0.10071380199999999,24,18359,True,0.0005190620000000007
4546,4546,2023-10-12 03:07:44US0.10346776,2023-10-12 03:07:44US,0.10346776,64,18423,True,0.0027539580000000012
4547,4547,2023-10-12 03:07:44US0.103751667,2023-10-12 03:07:44US,0.10375166699999999,24,18447,True,0.00028390699999999986
4548,4548,2023-10-12 03:07:44US0.115291354,2023-10-12 03:07:44US,0.115291354,64,18511,True,0.011539686999999993
4549,4549,2023-10-12 03:07:44US0.115509583,2023-10-12 03:07:44US,0.11550958300000001,24,18535,True,0.00021822900000000037
4550,4550,2023-10-12 03:07:44US0.116569323,2023-10-12 03:07:44US,0.116569323,64,18599,True,0.0010597400000000037
4551,4551,2023-10-12 03:07:44US0.116843281,2023-10-12 03:07:44US,0.116843281,24,18623,True,0.0002739579999999908
