,Unnamed: 0,ID,flow_id,time,bytes,bytes_sum,dir,iat
4102,4102,2023-11-12 10:52:32USAS66141.388779139,2023-11-12 10:52:32USAS6614,1.388779139,282,282,True,1.388779139
4103,4103,2023-11-12 10:52:32USAS66141.465332069,2023-11-12 10:52:32USAS6614,1.465332069,576,858,False,1.465332069
4104,4104,2023-11-12 10:52:32USAS66141.465446531,2023-11-12 10:52:32USAS6614,1.465446531,804,1662,False,0.0001144619999999
4105,4105,2023-11-12 10:52:32USAS66141.474677686,2023-11-12 10:52:32USAS6614,1.474677686,3176,4838,False,0.0092311549999999
4106,4106,2023-11-12 10:52:32USAS66141.50714815,2023-11-12 10:52:32USAS6614,1.50714815,158,4996,True,0.1183690109999999
4107,4107,2023-11-12 10:52:32USAS66141.5780853110000002,2023-11-12 10:52:32USAS6614,1.5780853110000002,51,5047,False,0.1034076250000002
4108,4108,2023-11-12 10:52:32USAS66141.578911158,2023-11-12 10:52:32USAS6614,1.578911158,31,5078,True,0.071763008
14429,14429,2023-11-12 19:34:05USAS70180.8255136,2023-11-12 19:34:05USAS7018,0.8255136,286,286,True,0.8255136
14430,14430,2023-11-12 19:34:05USAS70180.8307005,2023-11-12 19:34:05USAS7018,0.8307005,517,803,False,0.8307005
14431,14431,2023-11-12 19:34:05USAS70180.8307005,2023-11-12 19:34:05USAS7018,0.8307005,943,1746,False,0.0
14432,14432,2023-11-12 19:34:05USAS70180.8307005,2023-11-12 19:34:05USAS7018,0.8307005,3096,4842,False,0.0
14433,14433,2023-11-12 19:34:05USAS70180.8407894,2023-11-12 19:34:05USAS7018,0.8407894,158,5000,True,0.0152758
14434,14434,2023-11-12 19:34:05USAS70180.8407894,2023-11-12 19:34:05USAS7018,0.8407894,51,5051,False,0.0100889
14435,14435,2023-11-12 19:34:05USAS70180.8407894,2023-11-12 19:34:05USAS7018,0.8407894,31,5082,True,0.0
27540,27540,2023-11-12 20:15:45USAS169420.460103489,2023-11-12 20:15:45USAS16942,0.460103489,282,282,True,0.460103489
27541,27541,2023-11-12 20:15:45USAS169420.494752291,2023-11-12 20:15:45USAS16942,0.494752291,576,858,False,0.494752291
27542,27542,2023-11-12 20:15:45USAS169420.494996093,2023-11-12 20:15:45USAS16942,0.494996093,3804,4662,False,0.000243802
27543,27543,2023-11-12 20:15:45USAS169420.495724114,2023-11-12 20:15:45USAS16942,0.495724114,176,4838,False,0.0007280209999999
27544,27544,2023-11-12 20:15:45USAS169420.627214478,2023-11-12 20:15:45USAS16942,0.627214478,158,4996,True,0.167110989
27545,27545,2023-11-12 20:15:45USAS169420.659720885,2023-11-12 20:15:45USAS16942,0.659720885,120,5116,False,0.163996771
27546,27546,2023-11-12 20:15:45USAS169420.660501041,2023-11-12 20:15:45USAS16942,0.660501041,31,5147,True,0.0332865629999999
31022,31022,2023-11-12 07:46:55USAS79220.680938,2023-11-12 07:46:55USAS7922,0.680938,282,282,True,0.680938
31023,31023,2023-11-12 07:46:55USAS79220.939354,2023-11-12 07:46:55USAS7922,0.939354,576,858,False,0.939354
31024,31024,2023-11-12 07:46:55USAS79220.939435,2023-11-12 07:46:55USAS7922,0.939435,3980,4838,False,8.099999999999774e-05
31025,31025,2023-11-12 07:46:55USAS79220.9425,2023-11-12 07:46:55USAS7922,0.9425,158,4996,True,0.2615619999999999
31026,31026,2023-11-12 07:46:55USAS79220.980816,2023-11-12 07:46:55USAS7922,0.980816,120,5116,False,0.041381
31027,31027,2023-11-12 07:46:55USAS79220.980947,2023-11-12 07:46:55USAS7922,0.980947,31,5147,True,0.038447
33053,33053,2023-11-12 19:10:45USAS306000.6235305,2023-11-12 19:10:45USAS30600,0.6235305,282,282,True,0.6235305
33054,33054,2023-11-12 19:10:45USAS306000.6424851,2023-11-12 19:10:45USAS30600,0.6424851,517,799,False,0.6424851
33055,33055,2023-11-12 19:10:45USAS306000.6424851,2023-11-12 19:10:45USAS30600,0.6424851,943,1742,False,0.0
33056,33056,2023-11-12 19:10:45USAS306000.6429743,2023-11-12 19:10:45USAS30600,0.6429743,3096,4838,False,0.0004891999999999
33057,33057,2023-11-12 19:10:45USAS306000.6455487,2023-11-12 19:10:45USAS30600,0.6455487,158,4996,True,0.0220181999999999
33058,33058,2023-11-12 19:10:45USAS306000.6679791,2023-11-12 19:10:45USAS30600,0.6679791,51,5047,False,0.0250048
33059,33059,2023-11-12 19:10:45USAS306000.6681634,2023-11-12 19:10:45USAS30600,0.6681634,31,5078,True,0.0226146999999999
46693,46693,2023-11-12 16:19:50USAS219280.949533177,2023-11-12 16:19:50USAS21928,0.949533177,286,286,True,0.949533177
46694,46694,2023-11-12 16:19:50USAS219281.017264062,2023-11-12 16:19:50USAS21928,1.017264062,517,803,False,1.017264062
46695,46695,2023-11-12 16:19:50USAS219281.017360937,2023-11-12 16:19:50USAS21928,1.017360937,4039,4842,False,9.687500000010728e-05
46696,46696,2023-11-12 16:19:50USAS219281.086726562,2023-11-12 16:19:50USAS21928,1.086726562,158,5000,True,0.137193385
46697,46697,2023-11-12 16:19:50USAS219281.123978542,2023-11-12 16:19:50USAS21928,1.123978542,51,5051,False,0.1066176049999998
46698,46698,2023-11-12 16:19:50USAS219281.125108333,2023-11-12 16:19:50USAS21928,1.125108333,31,5082,True,0.038381771
46699,46699,2023-11-12 16:19:50USAS219280.949651458,2023-11-12 16:19:50USAS21928,0.949651458,286,5368,True,-0.175456875
46700,46700,2023-11-12 16:19:50USAS219281.028535156,2023-11-12 16:19:50USAS21928,1.028535156,517,5885,False,-0.0954433859999999
46701,46701,2023-11-12 16:19:50USAS219281.02870151,2023-11-12 16:19:50USAS21928,1.02870151,4039,9924,False,0.000166354
46702,46702,2023-11-12 16:19:50USAS219281.094032187,2023-11-12 16:19:50USAS21928,1.094032187,158,10082,True,0.1443807290000001
46703,46703,2023-11-12 16:19:50USAS219281.141780364,2023-11-12 16:19:50USAS21928,1.141780364,120,10202,False,0.1130788539999998
46704,46704,2023-11-12 16:19:50USAS219281.142379219,2023-11-12 16:19:50USAS21928,1.142379219,31,10233,True,0.0483470319999999
47668,47668,2023-11-12 16:20:58USAS219280.17494471,2023-11-12 16:20:58USAS21928,0.17494471,282,282,True,0.17494471
47669,47669,2023-11-12 16:20:58USAS219280.240552332,2023-11-12 16:20:58USAS21928,0.240552332,576,858,False,0.240552332
47670,47670,2023-11-12 16:20:58USAS219280.240778947,2023-11-12 16:20:58USAS21928,0.240778947,800,1658,False,0.0002266149999999
47671,47671,2023-11-12 16:20:58USAS219280.242908486,2023-11-12 16:20:58USAS21928,0.242908486,3180,4838,False,0.002129539
47672,47672,2023-11-12 16:20:58USAS219280.271381719,2023-11-12 16:20:58USAS21928,0.271381719,158,4996,True,0.096437009
47673,47673,2023-11-12 16:20:58USAS219280.339852034,2023-11-12 16:20:58USAS21928,0.339852034,51,5047,False,0.096943548
47674,47674,2023-11-12 16:20:58USAS219280.340963342,2023-11-12 16:20:58USAS21928,0.340963342,31,5078,True,0.0695816229999999
47675,47675,2023-11-12 16:20:58USAS219280.179754249,2023-11-12 16:20:58USAS21928,0.179754249,282,5360,True,-0.161209093
47676,47676,2023-11-12 16:20:58USAS219280.251190794,2023-11-12 16:20:58USAS21928,0.251190794,576,5936,False,-0.08866124
47677,47677,2023-11-12 16:20:58USAS219280.251325333,2023-11-12 16:20:58USAS21928,0.251325333,3980,9916,False,0.0001345389999999
47678,47678,2023-11-12 16:20:58USAS219280.282631105,2023-11-12 16:20:58USAS21928,0.282631105,158,10074,True,0.1028768559999999
47679,47679,2023-11-12 16:20:58USAS219280.368320575,2023-11-12 16:20:58USAS21928,0.368320575,120,10194,False,0.116995242
47680,47680,2023-11-12 16:20:58USAS219280.369744345,2023-11-12 16:20:58USAS21928,0.369744345,31,10225,True,0.0871132399999999
48847,48847,2023-11-12 02:49:17USAS227730.552538584,2023-11-12 02:49:17USAS22773,0.552538584,282,282,True,0.552538584
48848,48848,2023-11-12 02:49:17USAS227730.574358858,2023-11-12 02:49:17USAS22773,0.574358858,576,858,False,0.574358858
48849,48849,2023-11-12 02:49:17USAS227730.574366192,2023-11-12 02:49:17USAS22773,0.574366192,884,1742,False,7.334000000080998e-06
48850,48850,2023-11-12 02:49:17USAS227730.574386844,2023-11-12 02:49:17USAS22773,0.574386844,3096,4838,False,2.0651999999898862e-05
48851,48851,2023-11-12 02:49:17USAS227730.576885187,2023-11-12 02:49:17USAS22773,0.576885187,158,4996,True,0.024346603
48852,48852,2023-11-12 02:49:17USAS227730.592725138,2023-11-12 02:49:17USAS22773,0.592725138,120,5116,False,0.018338294
48853,48853,2023-11-12 02:49:17USAS227730.592777573,2023-11-12 02:49:17USAS22773,0.592777573,31,5147,True,0.0158923859999999
51570,51570,2023-11-12 11:24:35USAS534880.105870703,2023-11-12 11:24:35USAS53488,0.105870703,282,282,True,0.105870703
51571,51571,2023-11-12 11:24:35USAS534880.13052309,2023-11-12 11:24:35USAS53488,0.13052309,576,858,False,0.13052309
51572,51572,2023-11-12 11:24:35USAS534880.130697782,2023-11-12 11:24:35USAS53488,0.130697782,2344,3202,False,0.000174692
51573,51573,2023-11-12 11:24:35USAS534880.131356936,2023-11-12 11:24:35USAS53488,0.131356936,1636,4838,False,0.0006591539999999
51574,51574,2023-11-12 11:24:35USAS534880.14622763,2023-11-12 11:24:35USAS53488,0.14622763,158,4996,True,0.040356927
51575,51575,2023-11-12 11:24:35USAS534880.16689194,2023-11-12 11:24:35USAS53488,0.16689194,120,5116,False,0.0355350039999999
51576,51576,2023-11-12 11:24:35USAS534880.167367401,2023-11-12 11:24:35USAS53488,0.167367401,31,5147,True,0.021139771
52810,52810,2023-11-12 11:29:15USAS227730.421900247,2023-11-12 11:29:15USAS22773,0.421900247,282,282,True,0.421900247
52811,52811,2023-11-12 11:29:15USAS227730.436611179,2023-11-12 11:29:15USAS22773,0.436611179,576,858,False,0.436611179
