,Unnamed: 0,ID,flow_id,time,bytes,bytes_sum,dir,iat
7,7,2023-11-12 14:16:29USAS7010.92450302,2023-11-12 14:16:29USAS701,0.92450302,282,282,True,0.92450302
8,8,2023-11-12 14:16:29USAS7010.935428437,2023-11-12 14:16:29USAS701,0.935428437,576,858,False,0.935428437
9,9,2023-11-12 14:16:29USAS7010.941225728,2023-11-12 14:16:29USAS701,0.941225728,1349,2207,False,0.005797291
10,10,2023-11-12 14:16:29USAS7010.941361978,2023-11-12 14:16:29USAS701,0.941361978,1318,3525,False,0.0001362499999999
11,11,2023-11-12 14:16:29USAS7010.944277551,2023-11-12 14:16:29USAS701,0.944277551,64,3589,True,0.019774531
12,12,2023-11-12 14:16:29USAS7010.944774791,2023-11-12 14:16:29USAS701,0.944774791,24,3613,True,0.0004972399999999
261,261,2023-11-12 14:17:15USAS79220.819138906,2023-11-12 14:17:15USAS7922,0.819138906,282,282,True,0.819138906
262,262,2023-11-12 14:17:15USAS79220.84503901,2023-11-12 14:17:15USAS7922,0.84503901,576,858,False,0.84503901
263,263,2023-11-12 14:17:15USAS79220.845600208,2023-11-12 14:17:15USAS7922,0.845600208,1349,2207,False,0.0005611979999999
264,264,2023-11-12 14:17:15USAS79220.845631667,2023-11-12 14:17:15USAS7922,0.845631667,1316,3523,False,3.145900000001145e-05
265,265,2023-11-12 14:17:15USAS79220.84649625,2023-11-12 14:17:15USAS7922,0.84649625,64,3587,True,0.0273573439999998
266,266,2023-11-12 14:17:15USAS79220.846609583,2023-11-12 14:17:15USAS7922,0.846609583,24,3611,True,0.000113333
374,374,2023-11-12 14:18:49USAS7010.851531535,2023-11-12 14:18:49USAS701,0.851531535,282,282,True,0.851531535
375,375,2023-11-12 14:18:49USAS7010.866787842,2023-11-12 14:18:49USAS701,0.866787842,576,858,False,0.866787842
376,376,2023-11-12 14:18:49USAS7010.872826009,2023-11-12 14:18:49USAS701,0.872826009,1349,2207,False,0.0060381669999999
377,377,2023-11-12 14:18:49USAS7010.872940755,2023-11-12 14:18:49USAS701,0.872940755,1317,3524,False,0.000114746
378,378,2023-11-12 14:18:49USAS7010.901036092,2023-11-12 14:18:49USAS701,0.901036092,64,3588,True,0.049504557
379,379,2023-11-12 14:18:49USAS7010.901579142,2023-11-12 14:18:49USAS701,0.901579142,24,3612,True,0.0005430499999999
380,380,2023-11-12 14:18:49USAS7010.850983561,2023-11-12 14:18:49USAS701,0.850983561,282,3894,True,-0.0505955809999999
381,381,2023-11-12 14:18:49USAS7010.866103719,2023-11-12 14:18:49USAS701,0.866103719,576,4470,False,-0.0068370359999999
382,382,2023-11-12 14:18:49USAS7010.877774821,2023-11-12 14:18:49USAS701,0.877774821,1349,5819,False,0.0116711019999999
383,383,2023-11-12 14:18:49USAS7010.877916423,2023-11-12 14:18:49USAS701,0.877916423,1317,7136,False,0.0001416019999999
384,384,2023-11-12 14:18:49USAS7010.906795817,2023-11-12 14:18:49USAS701,0.906795817,64,7200,True,0.0558122559999999
385,385,2023-11-12 14:18:49USAS7010.906967855,2023-11-12 14:18:49USAS701,0.906967855,24,7224,True,0.0001720379999999
519,519,2023-11-12 14:19:07USAS219281.384576172,2023-11-12 14:19:07USAS21928,1.384576172,282,282,True,1.384576172
520,520,2023-11-12 14:19:07USAS219281.44120516,2023-11-12 14:19:07USAS21928,1.44120516,576,858,False,1.44120516
521,521,2023-11-12 14:19:07USAS219281.442175945,2023-11-12 14:19:07USAS21928,1.442175945,804,1662,False,0.000970785
522,522,2023-11-12 14:19:07USAS219281.473707398,2023-11-12 14:19:07USAS21928,1.473707398,1875,3537,False,0.0315314529999999
523,523,2023-11-12 14:19:07USAS219281.485476848,2023-11-12 14:19:07USAS21928,1.485476848,64,3601,True,0.1009006759999999
524,524,2023-11-12 14:19:07USAS219281.486533,2023-11-12 14:19:07USAS21928,1.486533,24,3625,True,0.001056152
556,556,2023-11-12 14:19:37USAS114040.580635573,2023-11-12 14:19:37USAS11404,0.580635573,282,282,True,0.580635573
557,557,2023-11-12 14:19:37USAS114040.602334896,2023-11-12 14:19:37USAS11404,0.602334896,576,858,False,0.602334896
558,558,2023-11-12 14:19:37USAS114040.603180885,2023-11-12 14:19:37USAS11404,0.603180885,1349,2207,False,0.0008459889999999
559,559,2023-11-12 14:19:37USAS114040.603233229,2023-11-12 14:19:37USAS11404,0.603233229,1317,3524,False,5.234399999998196e-05
560,560,2023-11-12 14:19:37USAS114040.619006771,2023-11-12 14:19:37USAS11404,0.619006771,64,3588,True,0.0383711979999999
561,561,2023-11-12 14:19:37USAS114040.619171354,2023-11-12 14:19:37USAS11404,0.619171354,24,3612,True,0.0001645829999999
732,732,2023-11-12 14:20:10USAS227730.592322852,2023-11-12 14:20:10USAS22773,0.592322852,282,282,True,0.592322852
733,733,2023-11-12 14:20:10USAS227730.618232094,2023-11-12 14:20:10USAS22773,0.618232094,576,858,False,0.618232094
734,734,2023-11-12 14:20:10USAS227730.618351097,2023-11-12 14:20:10USAS22773,0.618351097,1349,2207,False,0.000119003
735,735,2023-11-12 14:20:10USAS227730.618359104,2023-11-12 14:20:10USAS22773,0.618359104,1317,3524,False,8.007000000032072e-06
736,736,2023-11-12 14:20:10USAS227730.619239297,2023-11-12 14:20:10USAS22773,0.619239297,64,3588,True,0.026916445
737,737,2023-11-12 14:20:10USAS227730.61927882,2023-11-12 14:20:10USAS22773,0.61927882,24,3612,True,3.952299999998576e-05
764,764,2023-11-12 14:20:12USAS200010.923998853,2023-11-12 14:20:12USAS20001,0.923998853,282,282,True,0.923998853
765,765,2023-11-12 14:20:12USAS200011.170114114,2023-11-12 14:20:12USAS20001,1.170114114,576,858,False,1.170114114
766,766,2023-11-12 14:20:12USAS200011.170394218,2023-11-12 14:20:12USAS20001,1.170394218,1349,2207,False,0.000280104
